Identity,Link,Location,Area,Beds,Baths,Price,ATM Machines,Balloted,Barbeque Area,Broadband Internet Access,Business Center or Media Room in Building,Central Air Conditioning,Central Heating,Communal/Shared Kitchen,Community Centre,Community Gym,Community Lawn or Garden,Community Swimming Pool,Conference Room in Building,Day Care Centre,Dining Room,Double Glazed Windows,Drawing Room,Electricity,Electricity Backup,Facilities for Disabled,File,First Aid or Medical Centre,Flooring,Furnished,Gym,Intercom,Jacuzzi,Kids Play Area,Laundry Room,Laundry or Dry Cleaning Facility,Lawn or Garden,Lobby in Building,Lounge or Sitting Room,Maintenance Staff,Mosque,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Pet Policy,Possesion,Powder Room,Prayer Room,Satellite or Cable TV Ready,Sauna,Security Staff,Service Elevators in Building,Sewerage,Steam Room,Study Room,Sui Gas,Swimming Pool,Waste Disposal,Water Supply,Built in year,Distance From Airport (kms),Elevators,Floor,Floors,Floors in Building,Kitchens,Parking Spaces,Servant Quarters,Store Rooms
Flat 47063841,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_rafi_block_one_bed_apartment_for_sale_in_sector_e_rafi_block_bahria_town_lahore-47063841-1803-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector E Flats > Bahria Town - Rafi Block Flats,54.396,1.0,1.0,6700000.0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
House 46856286,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_a_spacious_10_marla_house_in_bahria_town_-_sector_c-46856286-1784-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses,56789.01234,5.0,5.0,39000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 47219708,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_luxury_house_at_prime_location_available_for_sale-47219708-1784-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses,302.2,5.0,6.0,55000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flat 43889640,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tauheed_block_one_bed_furnished_apartment_for_sale_in_on_easy_installment_plan-_tauheed_block_sector_f_bahria_town_lahore-43889640-11864-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector F Flats > Bahria Town - Tauheed Block Flats,39.286,1.0,1.0,6450000.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2023.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0
Flat 46864512,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_d_500_sqft_1_bed_furnished_apartment_available_for_sale_in_prime_location_of_sector_d_dd_block_bahria_town_lahore-46864512-1796-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector D Flats,66.48400000000001,1.0,1.0,7000000.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2019.0,1.0,1.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0
House 47215385,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_talha_block_10_marla_brand_new_house_urgent_for_sale_tallah_block-47215385-10063-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector E Houses > Bahria Town - Talha Block Houses,302.2,6.0,6.0,43000000.0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0
House 47217476,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_usman_block_8_marla_brand_new_5_bedroom_house_usman_block_bahria_town_lahore-47217476-1780-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector B Houses > Bahria Town - Usman Block Houses,241.76,5.0,6.0,32500000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0
House 47127814,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_luxurious_designer_11_marla_brand_new_house_for_sale_in_bahria_town_lahore_with_gas_installation-47127814-1784-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses,332.42,5.0,6.0,45000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0
Flat 46567391,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_brand_new_two_bed_apartment_for_sale_in_sector_e_iqbal_block_bahria_town_lahore-46567391-1802-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector E Flats,99.72599999999998,2.0,2.0,13000000.0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2023.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0
House 46267703,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_umar_block_3_beds_slightly_used_house_for_sale_located_in_bahria_town_umar_block-46267703-1781-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector B Houses > Bahria Town - Umar Block Houses,151.1,0.0,0.0,18500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
House 47145778,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_safari_villas_a_beautiful_6_marla_corner_single_storey_house_for_sale_in_safari_villas_sector_b_bahria_town_lahore-47145778-1782-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector B Houses > Bahria Town - Safari Villas Houses,181.32,2.0,2.0,15000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,2015.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
House 46286586,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_umar_block_3_beds_slightly_used_5_marla_house_for_sale_located_in_umar_block_bahria_town_lahore-46286586-1781-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector B Houses > Bahria Town - Umar Block Houses,151.1,0.0,0.0,18500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Flat 46503245,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_front_facing_2_bed_apartment_for_sale_on_easy_installments_in_at_hot_location_in_sector_c_bahria_town_lahore-46503245-1784-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector C Flats,111.814,2.0,2.0,12300000.0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025.0,1.0,2.0,0.0,0.0,11.0,1.0,1.0,0.0,1.0
House 47286109,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_brand_new_luxury_house_for_sale-47286109-1784-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses,302.2,5.0,6.0,35500000.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
House 46286956,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_cc_3_beds_slightly_used_5_marla_house_for_sale_located_in_cc_block_bahria_town_lahore-46286956-1799-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector D Houses > Bahria Town - Block CC Houses,151.1,0.0,0.0,19000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
House 47167285,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_ali_block_eight_marla_single_storey_house_in_bahria_town_lahore-47167285-1779-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector B Houses > Bahria Town - Ali Block Houses,241.76,2.0,3.0,23000000.0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,2015.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
House 47322285,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_extension_spacious_house_is_available_in_bahria_town_-_overseas_extension_for_sale-47322285-1814-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Overseas Enclave Houses > Bahria Town - Overseas Extension Houses,302.2,5.0,6.0,32500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 46457244,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_brand_new_10_marla_house_for_sale_in_sector_c_bahria_town_lahore-46457244-1784-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses,302.2,5.0,6.0,35000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Flat 46455612,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_book_a_luxury_one_bed_apartment_on_1_5_years_easy_installment_plan_in_bahria_town_lahore-46455612-1784-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector C Flats,60.44,1.0,1.0,6670000.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2025.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0
House 46713407,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_10_marla_house_with_basement_and_gas_connection-46713407-1786-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Jasmine Block Houses,302.2,6.0,6.0,39500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
House 47202217,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_janiper_block_10_marla_residential_house_for_sale_in_janiper_block_bahira_town_lahore-47202217-1792-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Janiper Block Houses,302.2,5.0,6.0,35000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,2023.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
Flat 47034406,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_iqbal_block_2_bed_brand_new_flat_is_available_for_sale_in_bahria_town_lahore-47034406-1805-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector E Flats > Bahria Town - Iqbal Block Flats,96.704,2.0,2.0,11000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
House 36760604,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_1_kanal_houses_for_sale_tulip_block_sector_c_bahria_town_lahore-36760604-1789-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Tulip Block Houses,604.44,5.0,6.0,55000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0
House 47205652,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_1125_square_feet_house_for_sale_in_rs_22_500_000_only-47205652-1802-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector E Houses,151.1,3.0,4.0,22500000.0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2023.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
House 46563768,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_safari_villas_8_marla_residential_house_for_sale_in_safari_asian_bahria_town_lahore-46563768-1782-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector B Houses > Bahria Town - Safari Villas Houses,241.76,3.0,5.0,19500000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
House 46663373,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_chambelli_block_furnished_chambelli_brand_new_house_for_sale-46663373-1788-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Chambelli Block Houses,302.2,5.0,6.0,40000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0
House 46848304,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_corner_10_marla_house_for_sale-46848304-1784-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses,302.2,5.0,6.0,35500000.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
Flat 46675725,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_1_bed_furnished_apartments_for_sale_in_nishtar_block_bahria_town_lahore-46675725-1806-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector E Flats > Bahria Town - Nishtar Block Flats,63.462,1.0,1.0,7000000.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
House 47052139,https://www.zameen.com/Property/bahria_town_bahria_town_-_overseas_enclave_house_for_sale-47052139-1811-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Overseas Enclave Houses,151.1,3.0,3.0,15000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 45611287,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_b_1_kanal_designer_house_for_sale_at_prime_location_of_overseas_b_block_bahria_town_lahore-45611287-1813-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Overseas Enclave Houses > Bahria Town - Overseas B Houses,604.44,5.0,6.0,72500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0
Flat 47269176,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_luxury_pent_house_is_available_for_sale_on_3_years_installment_plan_in_anaya_grand_mall_bahriatown-47269176-1802-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector E Flats,296.156,0.0,0.0,16500000.0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 46926272,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_cc_6_marla_house_is_available_for_sale_in_bahria_town_block_cc_lahore-46926272-1799-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector D Houses > Bahria Town - Block CC Houses,181.32,3.0,4.0,27500000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
House 47304723,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_gulbahar_block_ultra_luxury_brand_new_2_kanal_house_for_sale_in_bahria_town_lahore-47304723-1793-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Gulbahar Block Houses,1208.88,7.0,6.0,250000000.0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0
House 46956132,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_10_marla_beautiful_design_house_is_available_for_sale_in_lahore-46956132-1786-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Jasmine Block Houses,302.2,5.0,5.0,47000000.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0
House 47087935,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_b_1_kanal_house_is_available_for_sale_in_bahria_town_overseas_b_lahore-47087935-1813-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Overseas Enclave Houses > Bahria Town - Overseas B Houses,604.44,5.0,5.0,72500000.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0
House 47128917,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_one_kanal_house_for_sale_in_bahria_overseas_b_main_boulevard_bahria_town_lahore-47128917-1772-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector B Houses,604.44,5.0,6.0,87500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0
Flat 45792309,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_aa_1_bedroom_apartment_non_furnished_available_for_sale_sector_d_aa_block_bahria_town_lahore-45792309-1797-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector D Flats > Bahria Town - Block AA Flats,69.50599999999999,1.0,1.0,5800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022.0,1.0,7.0,4.0,0.0,7.0,1.0,1.0,1.0,1.0
House 47069739,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_1_kanal_house_for_sale_in_bahria_town_lahore-47069739-1786-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Jasmine Block Houses,604.44,5.0,6.0,65000000.0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,2018.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0
House 47204350,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_5_marla_residential_hosue_for_sale_in_jinnah_block_bahira_town_lahore-47204350-1804-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector E Houses > Bahria Town - Jinnah Block Houses,151.1,3.0,5.0,22000000.0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
House 45900715,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_10_marla_house_for_sale_in_jasmine_block_sector_c_bahria_town_lahore-45900715-1786-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Jasmine Block Houses,302.2,5.0,6.0,35000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0
House 47127323,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_luxurious_designer_11_marla_brand_new_house_for_sale_in_bahria_town_lahore_with_gas_installation-47127323-1784-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses,332.42,5.0,6.0,41000000.0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0
Flat 47161972,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_luxury_pent_house_is_available_for_sale_on_3_years_installment_plan_in_anaya_grand_mall_bahriatown-47161972-1802-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector E Flats,296.156,0.0,0.0,16500000.0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flat 47270323,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_luxury_studio_apartment_available_for_sale_on_installment_plan_in_rijas_eiffel_hightes_bahriatown-47270323-1802-1.html,Lahore Flats > Bahria Town Flats > Bahria Town - Sector E Flats,36.264,0.0,0.0,2392000.0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House 47119877,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_10_marla_house_for_sale_in_tulip_block_bahira_town_lahore-47119877-1789-1.html,Lahore Houses > Bahria Town Houses > Bahria Town - Sector C Houses > Bahria Town - Tulip Block Houses,302.2,5.0,6.0,90000000.0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2023.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
