Identity,Link,Location,Area,Beds,Baths,Price,Balloted,Boundary Wall,Corner,Disputed,Electricity,File,Nearby Hospitals,Nearby Public Transport Service,Nearby Restaurants,Nearby Schools,Nearby Shopping Malls,Park Facing,Possesion,Security Staff,Sewerage,Sui Gas,Water Supply,Distance From Airport (kms)
Residential Plot 47236626,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_sector_n_8_marla_plot_for_sale-47236626-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,10500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Residential Plot 47319077,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_ideally_located_residential_plot_for_sale_in_sector_n_8_marla_bahria_enclave_islamabad-47319077-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,8000000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 46811322,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_sector_c2_10_marla_residential_plot_for_sale_in_bahria_enclave_islamabad-46811322-11988-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C2 Residential Plots,302.2,0.0,0.0,14800000.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 45876285,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_8_marla_plot_in_sector_j_bahria_enclave_islamabad-45876285-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,241.76,0.0,0.0,11000000.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47148500,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_ready_to_build_10_marla_plot_investor_rate-47148500-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,302.2,0.0,0.0,13500000.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0.0
Residential Plot 47055701,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_end_your_search_for_residential_plot_here_and_sale_now-47055701-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,302.2,1.0,1.0,14700000.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 46249215,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_m_bahria_enclave_sector_m_10_marla_boulevard_corner-46249215-11977-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector M Residential Plots,302.2,0.0,0.0,15000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 45980486,https://www.zameen.com/Property/bahria_garden_city_bahria_garden_city_-_zone_3_plot_for_sale_in_street_26-45980486-10607-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 3 Residential Plots,302.2,0.0,0.0,13000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 44039840,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_beautiful_location_sector_c-1_10_marla_35_70_plot_available_for_sale_ideal_location_reasonable_demand-44039840-11987-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C1 Residential Plots,302.2,0.0,0.0,16399999.999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47078672,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5_marla_heighted_location_residential_plot_for_sale_in_sector-i_bahria_enclave_islamabad-47078672-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,6600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47159646,https://www.zameen.com/Property/bahria_garden_city_zone_4_bahria_garden_city_east_residential_plot_of_984_square_yards_for_sale_in_bahria_garden_city_east-47159646-16281-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 4 Residential Plots > Bahria Garden City East Residential Plots,1208.88,0.0,0.0,90000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 45991032,https://www.zameen.com/Property/bahria_town_bahria_enclave_2_9_25_kanal_residential_plot_for_sale_in_bahria_enclave_2_islamabad-45991032-8368-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave 2 Residential Plots,5560.848,0.0,0.0,370000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47154603,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_sector_j_8marla_top_location_plot_available_price_108_lac-47154603-11981-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector J Residential Plots,241.76,0.0,0.0,10800000.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
Residential Plot 46841685,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_p_plot_for_sale_sector_p_on_down_payment_50_lac_extreme_top_location_bahria_enclave_islamabad-46841685-11976-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector P Residential Plots,302.2,0.0,0.0,5800000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 46013804,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_o_plot_for_sale_sector_o_near_to_possession_at_prime_location_bahria_enclave_islamabad-46013804-11974-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector O Residential Plots,151.1,0.0,0.0,4800000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 46304863,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_p_bahria_enclave_sector_p_new_deal_10_marla_residential_plot_on_installment_available_for_sale_at_prime_location-46304863-11976-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector P Residential Plots,302.2,0.0,0.0,10000000.0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0.0
Residential Plot 47074179,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_p_a_5_marla_residential_plot_has_landed_on_market_in_bahria_enclave_-_sector_p_of_islamabad-47074179-11976-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector P Residential Plots,151.1,0.0,0.0,10200000.0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47159632,https://www.zameen.com/Property/bahria_garden_city_zone_4_bahria_garden_city_east_perfect_703_square_yards_residential_plot_in_bahria_garden_city_east_for_sale-47159632-16281-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Garden City Residential Plots > Bahria Garden City - Zone 4 Residential Plots > Bahria Garden City East Residential Plots,846.216,0.0,0.0,70000000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47272908,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_bahria_enclave_islamabad_sector_c-1_extension-47272908-11987-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C1 Residential Plots,302.2,0.0,0.0,13500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47215653,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_5_marla_residential_plot_for_sale_in_bahria_enclave_sector_n-47215653-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,151.1,0.0,0.0,9100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46694318,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_sector_n_road_1_boulevard_10_marla_plot_for_sale-46694318-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,302.2,0.0,0.0,16000000.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1.0
Commercial Plot 46998919,https://www.zameen.com/Property/bahria_town_bahria_enclave_commercial_plot_for_sale_sector_b_possession_utility_extreme_top_location_bahria_enclave_islamabad-46998919-1705-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots,120.88,0.0,0.0,27000000.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47040286,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_plot_for_sale_sector_f1_possession_utility_paid_extreme_top_location_near_to_gate_bahria_enclave_islamabad-47040286-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,241.76,0.0,0.0,10500000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Commercial Plot 46928109,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_sector_c1_south_plot_24_for_sale-46928109-11987-2.html,Islamabad Commercial Plots > Bahria Town Commercial Plots > Bahria Enclave Commercial Plots > Bahria Enclave - Sector C1 Commercial Plots,241.76,0.0,0.0,59500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47267791,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5marla_residential_plot_in_sector-i_bahria_enclave_islamabad-47267791-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,7800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46470946,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_g_fully_developed_area_peace_full_places_families_are_livings-46470946-11984-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector G Residential Plots,241.76,0.0,0.0,13000000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 45889095,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_10_marla_new_deal_solid_land_top_beautiful_location_plot_for_sale_f1-45889095-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,302.2,0.0,0.0,8000000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 46479158,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_f1_sector_f1_residential_plot_for_sale_at_bahria_enclave_islamabad-46479158-11986-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector F1 Residential Plots,302.2,0.0,0.0,12000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46662166,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_b1_possession_5_marla_plot_is_available-46662166-11972-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector B1 Residential Plots,151.1,0.0,0.0,11200000.000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46926579,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_extension_bahria_enclave_10_marla_sector_c-1_extension_possession_utility_paid_some_extraland_paid_extreme_top_location_plot_beautiful_location_solid_land_and_level_here_s_the_tactfully_chosen_residential_plot_for_you_this_property_is_a_good_choice-46926579-20394-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C1 Extension Residential Plots,302.2,0.0,0.0,12900000.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1.0
Residential Plot 46734608,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_g_plot_for_sale_sector_g_boulevard_possession_utility_paid_solid_land_height_location_bahria_enclave_islamabad-46734608-11984-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector G Residential Plots,241.76,0.0,0.0,13500000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47269487,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_b1_corner_5_marla_residential_plot_for_sale_in_bahria_enclave_sector_b1-47269487-11972-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector B1 Residential Plots,151.1,0.0,0.0,13500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47106476,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_g_sector_g_8_marla_road_1_margalla_facing_possession_utility_boulevard_charges_paid_plot_for_sale-47106476-11984-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector G Residential Plots,241.76,0.0,0.0,12800000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0.0
Residential Plot 44071273,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_residential_plot_available_for_sale_in_bahria_enclave_-_sector_n-44071273-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,12500000.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 46543308,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_plot_for_sale_sector_a_semi_corner_11_marla_extra_land_possession_utility_paid_extreme_top_location_bahria_enclave_islamabad-46543308-11970-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector A Residential Plots,332.42,0.0,0.0,24000000.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
Residential Plot 47310617,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c3_sector_c3_10marla_backopen_heighted_plot_for_sale_price_180lac-47310617-11989-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C3 Residential Plots,302.2,0.0,0.0,18000000.0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
Residential Plot 45438177,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_5_marla_solid_land_plot_available_for_sale_back_open_with_green_patch-45438177-11983-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector H Residential Plots,151.1,0.0,0.0,9500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 47051337,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_1_kanal_residential_plot_in_sector-c_bahria_enclave_islamabad-47051337-11973-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C Residential Plots,604.44,0.0,0.0,34000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 46734426,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5_marla_residential_plot_up_for_sale_in_bahria_enclave_-_sector_i-46734426-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,6500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47213114,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_5_marla_residential_plot_for_sale_in_bahria_enclave_sector_h-47213114-11983-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector H Residential Plots,151.1,0.0,0.0,9000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Residential Plot 47001677,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5_marla_residential_plot_available_for_sale_on_reasonable_price_bahria_enclave_islamabad-47001677-11982-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector I Residential Plots,151.1,0.0,0.0,8500000.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0
Residential Plot 46986554,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c3_ideal_prime_location_14_marla_residential_plot_has_landed_on_market_in_bahria_enclave_-_sector_c3_islamabad-46986554-11989-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector C3 Residential Plots,423.08,0.0,0.0,28500000.0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
Residential Plot 44343456,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_bahria_enclave_-_sector_n_residential_plot_for_sale_sized_8_marla-44343456-11975-2.html,Islamabad Residential Plots > Bahria Town Residential Plots > Bahria Enclave Residential Plots > Bahria Enclave - Sector N Residential Plots,241.76,0.0,0.0,10000000.0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
